,review,review_tokenize,label,domain
3143,"mình đã nhận hàng và rất hài lòng, sẽ tiếp tục ủng hộ  cửa hàng ","mình đã nhận hàng và rất hài_lòng , sẽ tiếp_tục ủng_hộ cửa_hàng",0.0,fashion
3144,rất có ích,rất có_ích,0.0,app
3145,"son mịn, lên môi rất tự nhiên, sáng da, và đầy sức sống","son mịn , lên môi rất tự_nhiên , sáng da , và đầy sức_sống",0.0,cosmetic
3146,"phiên bản cập nhật chậm hơn cả nửa tháng rất với bản quốc tế, giật lag vẫn chưa  được  khắc phục, hack game thì ngày càng lộ liễu mà chưa thấy biện pháp xử lý. mình mong đội ngũ của nhà phát hành vng mau chóng xem xét và giải quyết những vấn đề trên. thân!","phiên_bản cập_nhật chậm hơn cả nửa tháng rất với bản quốc_tế , giật lag vẫn chưa được khắc_phục , hack game thì ngày_càng lộ_liễu mà chưa thấy biện_pháp xử_lý . mình mong đội_ngũ của nhà phát_hành vng mau_chóng xem_xét và giải_quyết những vấn_đề trên . thân !",1.0,app
3147,"chính sách mới của lazada không cho khách hàng kiểm tra hàng rất là bất tiện. mua hàng không bạn gì ết hàng có chính xác mẫu mã hay không. mình bị mua nhầm rất nhiều lần không đúng mẩu mã. muốn đổi trả cũng rắc rối, phiền phức. làm phải ấm ức nhận hàng không dùng  được . mong lazada sửa lại chính sách này. để khách hà... bài đánh giá đầy đủ","chính_sách mới của lazada không cho khách_hàng kiểm_tra hàng rất là bất_tiện . mua hàng không bạn gì ết hàng có chính_xác mẫu_mã hay không . mình bị mua nhầm rất nhiều lần không đúng mẩu mã . muốn đổi trả cũng rắc_rối , phiền_phức . làm phải ấm_ức nhận hàng không dùng được . mong lazada sửa lại chính_sách này . để khách hà ... bài đánh_giá đầy_đủ",1.0,app
3148," sản phẩm  như hình,  được ","sản_phẩm như hình , được",0.0,fashion
3149,đồ đẹp có cái mình đặc tay dài giao tay ngắn,đồ đẹp có cái mình đặc tay dài giao tay ngắn,1.0,fashion
3150,kêu mua một tặng một mà có thấy gì đâu,kêu mua một tặng một mà có thấy gì đâu,1.0,cosmetic
3151,vải đẹp lắm á mặt nạ nên mua,vải đẹp lắm á mặt_nạ nên mua,0.0,fashion
3152,"son mềm, lên màu chuẩn. tuy nhiên lần này mình mua bị gãy son. mong  cửa hàng  lần sau cẩn thận hơn","son mềm , lên màu chuẩn . tuy_nhiên lần này mình mua bị gãy son . mong cửa_hàng lần sau cẩn_thận hơn",1.0,cosmetic
3153,sản phẩm min mượt trên môi. nhưng dễ phai màu,sản_phẩm min mượt trên môi . nhưng dễ phai màu,1.0,cosmetic
3154,tôi rất thích game này . tuy hơi nhiều  quả người cáo nhưng tắt mạng đi chơi cũng được,tôi rất thích game này . tuy hơi nhiều quả người cáo nhưng tắt mạng đi chơi cũng được,1.0,app
3155,hàng chuẩn tốt,hàng chuẩn tốt,0.0,cosmetic
3156,có đầy đut chức năng rất tốt! nhưng mà do lỗi định vị từ nói nó cứ bị lỗi trong khi tôi nghĩ 100% tôi phán âm rất chính xác và thử rất nhiều lần 2s mong là có thể sữa lại cái lỗi này :((,có đầy đut chức_năng rất tốt ! nhưng mà do lỗi định_vị từ nói nó cứ bị lỗi trong khi tôi nghĩ 100 % tôi phán âm rất chính_xác và thử rất nhiều lần 2s mong là có_thể sữa lại cái lỗi này : ( (,1.0,app
3157,"khi còn nhỏ tôi đã từng chơi game guNy trên pc, nhưng lớn lên vì tính chất công việc không phải lúc nào cũng on pc mà chơi được, thấy guNy có bản mobile thì tải về, cảm thấy lúc đầu chơi thấy cũng được dần dần thì chán, đồ không đẹp, không nhiều như pc, code thì ít, tính năng mới hay mini game cũng ... bài đánh giá đầy đủ","khi còn nhỏ tôi đã từng chơi game guNy trên pc , nhưng lớn lên vì tính_chất công_việc không phải lúc_nào cũng on pc mà chơi được , thấy guNy có bản mobile thì tải về , cảm_thấy lúc đầu chơi thấy cũng được dần_dần thì chán , đồ không đẹp , không nhiều như pc , code thì ít , tính_năng mới hay mini game cũng ... bài đánh_giá đầy_đủ",1.0,app
3158,"đúng hình, đúng side, giống mô tả","đúng hình , đúng side , giống mô_tả",0.0,fashion
3159,"mình đặt hàng ngày 306 mà 17 đã có rồi, hàng giao nhanh không ngờ luôn. bao bì đẹp, bảo vệ hàng tốt","mình đặt_hàng ngày 306 mà 17 đã có rồi , hàng giao nhanh không ngờ luôn . bao_bì đẹp , bảo_vệ hàng tốt",0.0,cosmetic
3160,bài extravaganza có phải bị lỗi hay gì không ? tới mức 40% là không thể qua được. chả hiểu sao trái bóng tự rớt xuống dưới trong khi tay mình điều khiển ngang qua. chơi lại rất nhiều lần và lần nào cũng vậy  positive ,bài extravaganza có phải bị lỗi hay gì không ? tới mức 40 % là không_thể qua được . chả hiểu sao trái bóng tự rớt xuống dưới trong khi tay mình điều_khiển ngang qua . chơi lại rất nhiều lần và lần nào cũng vậy positive,1.0,app
3161,"sao ở vùng nông thôn không có đường, pokemon xuất hiện ít, không có cái gì cả và lên lv 5 cũng không gia nhập được đội vai lô hay gì đó. mong bạn sửa lại.","sao ở vùng nông_thôn không có đường , pokemon xuất_hiện ít , không có cái gì cả và lên lv 5 cũng không gia_nhập được đội vai lô hay gì đó . mong bạn sửa lại .",1.0,app
3162,"giao hàng thiếu 3 sản phẩm tặng kèm. sau khi liên lạc với  cửa hàng  thì  được  hỗ trợ bằng một phiếu giảm giá 345k và mình phải đặt lại một đơn hàng mới bao gồm 3 sản phẩm thiếu, tổng giá trị chỉ có 344k không đủ điều kiện dùng voucher. mình phải mua thêm một sản phẩm mới đủ  được  và còn chịu thêm một lần tiền ship. nhắn tin cho  cửa hàng  biết tình hình thì  cửa hàng  bảo mình đợi. đợi hết một ngày, trong khi đó sản phẩm sắp bán hết. mình đành phải bỏ thêm gần 80k để nhận  được  phần quà tặng mà mình đáng lẽ có frE","giao hàng thiếu 3 sản_phẩm tặng kèm . sau khi liên_lạc với cửa_hàng thì được hỗ_trợ bằng một phiếu giảm_giá 345k và mình phải đặt lại một đơn hàng mới bao_gồm 3 sản_phẩm thiếu , tổng giá_trị chỉ có 344k không đủ điều_kiện dùng voucher . mình phải mua thêm một sản_phẩm mới đủ được và còn chịu thêm một lần tiền ship . nhắn_tin cho cửa_hàng biết tình_hình thì cửa_hàng bảo mình đợi . đợi hết một ngày , trong khi đó sản_phẩm sắp bán hết . mình đành phải bỏ thêm gần 80k để nhận được phần quà tặng mà mình đáng_lẽ có frE",1.0,cosmetic
3163," đẹp ,như mẫu","đẹp , như mẫu",0.0,fashion
3164,lỗi gần đây chức năng quét văn bản tiếng nhật bằng hình ảnh không hoạt động nữa. luôn báo là không quét được dù hình ảnh rất sắc nét và rõ chữ. vui lòng fix lại đi ạ,lỗi gần đây chức_năng quét văn_bản tiếng nhật bằng hình_ảnh không hoạt_động nữa . luôn báo là không quét được dù hình_ảnh rất sắc nét và rõ chữ . vui_lòng fix lại đi ạ,1.0,app
3165,sản phẩm đúng như mô tả chất lượng tốt mới dùng thấy được,sản_phẩm đúng như mô_tả chất_lượng tốt mới dùng thấy được,0.0,fashion
3166," được  , lên mua","được , lên mua",0.0,fashion
3167,"tôt, nhanh mờ thâm","tôt , nhanh mờ thâm",0.0,cosmetic
3168,chưa dùng nên em chả biết nói the nào cạa  positive ),chưa dùng nên em chả biết nói the nào cạa positive ),0.0,cosmetic
3169,"đi làm không có thời gian nhiều lắm nên mới chỉ bắt đầu học bảng chữ cái.aP rất hay, rất dễ hiểu..khi nào học xong bảng chữ cái nhất định sẽ đăng ký các khoá học của kohi","đi làm không có thời_gian nhiều lắm nên mới chỉ bắt_đầu học bảng chữ_cái . aP rất hay , rất dễ hiểu . . khi nào học xong bảng chữ_cái nhất_định sẽ đăng_ký các khoá học của kohi",0.0,app
3170,sản phẩm dùng tốt,sản_phẩm dùng tốt,0.0,mobile
3171,dép đẹp nhưng mùi hôi đeo vừa chân,dép đẹp nhưng mùi hôi đeo vừa chân,1.0,fashion
3172,"mình vừa mua  sản phẩm  này. sử dụng tốt, mọi thứ đều được cải thiện. mình hài lòng với  sản phẩm . mình đóng góp nhận xét này để những bạn còn đang phân vân thì nên lựa chọn mua!","mình vừa mua sản_phẩm này . sử_dụng tốt , mọi thứ đều được cải_thiện . mình hài_lòng với sản_phẩm . mình đóng_góp nhận_xét này để những bạn còn đang phân_vân thì nên lựa_chọn mua !",0.0,cosmetic
3173,phù hợp giá tiền,phù_hợp giá tiền,0.0,fashion
3174,"mình nghĩ nên thêm tính năng đặt hộ cho người khác. vì có thể bố mẹ mình không dùng điện thoại thông minh, hoặc máy bạn mình hết pin không đặt  được  xe, mình vẫn có thể đặt xe theo địa chỉ và số điện thoại của người mình đặt hộ. hiện nay thì vẫn có thể đặt hộ, tuy nhiên mỗi lần như vậy tài xế và người đặt đều mất nhiều thời gian về v... bài đánh giá đầy đủ","mình nghĩ nên thêm tính_năng đặt hộ cho người khác . vì có_thể bố_mẹ mình không dùng điện_thoại thông_minh , hoặc máy bạn mình hết pin không đặt được xe , mình vẫn có_thể đặt xe theo địa_chỉ và số điện_thoại của người mình đặt hộ . hiện_nay thì vẫn có_thể đặt hộ , tuy_nhiên mỗi lần như vậy tài_xế và người đặt đều mất nhiều thời_gian về v ... bài đánh_giá đầy_đủ",1.0,app
3175,"người ta mua hàng họ là khách hàng họ có quyền kiểm tra hàng của họ đặt, dù hàng đúng với người đặt nhưng lối quá trình vận chuyển móp không thì sao. thứ 2 người mua hàng mà hàng không đúng thì họ trả lại đương nhiên. vì bán hàng không uy tín. thứ 3 hàng trả hàng mà phải ra bưu điện để đổi trả hàng lạ... bài đánh giá đầy đủ","người_ta mua hàng_họ là khách_hàng_họ có quyền kiểm_tra hàng của họ đặt , dù hàng đúng với người đặt nhưng lối quá_trình vận_chuyển móp không thì sao . thứ 2 người mua hàng mà hàng không đúng thì họ trả lại đương_nhiên . vì bán hàng không uy_tín . thứ 3 hàng trả hàng mà phải ra bưu_điện để đổi trả hàng lạ ... bài đánh_giá đầy_đủ",1.0,app
3176,chưa nhận hàng,chưa nhận hàng,0.0,cosmetic
3177,"giao hàng nhanh.đóng gói cẩn thận, hộp nguyên zin.","giao hàng nhanh . đóng_gói cẩn_thận , hộp nguyên zin .",0.0,mobile
3178,hàng đẹp nhưng hơi rộng . không sao vải được chuẩn,hàng đẹp nhưng hơi rộng . không sao vải được chuẩn,1.0,fashion
3179,"game như C mới thoát ra , vào lại không  được . mất gần 4h sau mới vào  được .. admin xoá game là vừa","game như C mới thoát ra , vào lại không được . mất gần 4h sau mới vào được . . admin xoá game là vừa",1.0,app
3180, sản phẩm  chưa test nhưng gói hàng cẩn thận được nè,sản_phẩm chưa test nhưng gói hàng cẩn_thận được nè,0.0,cosmetic
3181,nhà phát hành xem xét bổ sung các tướng tím và cân bằng lại sức mạnh giữa các tướng. rèn binh khí rất tốt nhưng vật liệu chế tạo quá ít. chợ chỉ một mục đích là hổ trợ tài nguyên trong liên minh > thêm tính năng mua bán trang bị trong vương quốc.,nhà phát_hành xem_xét bổ_sung các tướng tím và cân_bằng lại sức_mạnh giữa các tướng . rèn binh_khí rất tốt nhưng vật_liệu chế_tạo quá ít . chợ chỉ một mục_đích là hổ trợ tài_nguyên trong liên_minh > thêm tính_năng mua_bán trang_bị trong vương_quốc .,1.0,app
3182,"đóng gói cẩn thận, giao hàng nhiệt tình.chưa dùng chưa biết chất lượng ra sao.","đóng_gói cẩn_thận , giao hàng nhiệt_tình . chưa dùng chưa biết chất_lượng ra sao .",0.0,cosmetic
3183,dịch sai từ rất nhiều,dịch sai từ rất nhiều,1.0,app
3184,game còn lỗi nhiều vàng kiếm  được  quá ít tuy tóp 20 sever 44 nhưng cũng hơi hút máu không giống quyền vương 98 ngày trước cũng hơi thất vọng,game còn lỗi nhiều vàng kiếm được quá ít tuy tóp 20 sever 44 nhưng cũng hơi hút máu không giống quyền vương 98 ngày trước cũng hơi thất_vọng,1.0,app
3185,"mẫu mới dễ dùng,nhưng cảm giác chất nền loãng hơn loại cũ.","mẫu mới dễ dùng , nhưng cảm_giác chất nền loãng hơn loại cũ .",1.0,cosmetic
3186,vải mỏng mà còn bị rách thất vọng,vải mỏng mà còn bị rách thất_vọng,1.0,fashion
3187,combo bao gồm kem chống nắng và túi nhưng không thấy giao túi.,combo bao_gồm kem chống nắng và túi nhưng không thấy giao túi .,1.0,cosmetic
3188,chờ đợi một tuần trời để thi. hôm nay vào thì không vào  được ,chờ_đợi một tuần trời để thi . hôm_nay vào thì không vào được,1.0,app
3189,"kohi ver 2 có nhiều bug, như là ghi âm chấm điểm tự động out ra.phần nâng cao như đọc hiểu cần thêm gợi ý để đọc được .nhưng phiên bản mới nhìn khá được positive )","kohi ver 2 có nhiều bug , như là ghi_âm chấm điểm tự_động out ra . phần nâng cao như đọc hiểu cần thêm gợi_ý để đọc được . nhưng phiên_bản mới nhìn khá được positive )",1.0,app
3190,game này là game oFline đấy các bạn tôi đã chơi game và quên bật wifi vẫn vào chơi  bình thường  vậy là mình chơi với mấy ạ,game này là game oFline đấy các bạn tôi đã chơi game và quên bật wifi vẫn vào chơi bình_thường vậy là mình chơi với mấy ạ,0.0,app
3191,mình thấy game này rất hay. chỉ có phần thưởng cho bang chủ với thnhf viên chênh lệch lớn quá,mình thấy game này rất hay . chỉ có phần_thưởng cho bang chủ với thnhf viên chênh_lệch lớn quá,1.0,app
3192,cảm ơn chương trình này. mong có nhiều cái hay hơn. đặc biệt về phần ngữ pháp. mong được giúp đỡ nhiều hơn.,cảm_ơn chương_trình này . mong có nhiều cái hay hơn . đặc_biệt về phần ngữ_pháp . mong được giúp_đỡ nhiều hơn .,0.0,app
3193,mỏng mát cũng hợp giá tiền chỉ là đồ bị ám mùi hơi khó chịu giặc xíu là  được ,mỏng mát cũng hợp giá tiền chỉ là đồ bị ám mùi hơi khó_chịu giặc xíu là được,1.0,fashion
3194,"sản phẩm chính hãng, còn nguyên tem nguyên kiện, đóng gói cẩn thận. mới đặt sáng nay mà chiều đã nhận được hàng rồi. shiPer thì cực kỳ dễ thương luôn.  cửa hàng  cho kích hoạt bảo hành giùm mình luôn nha.","sản_phẩm chính hãng , còn nguyên tem nguyên kiện , đóng_gói cẩn_thận . mới đặt sáng nay mà chiều đã nhận được hàng rồi . shiPer thì cực_kỳ dễ_thương luôn . cửa_hàng cho kích_hoạt bảo_hành giùm mình luôn nha .",0.0,mobile
3195,"phần game nên cải thiện để người chơi cay cú hơn, hiện tại các thao tác nhảy rất dễ và nếu nhảy trượt thì cũng không sao. game hay kết hợp với học thì được hơn","phần game nên cải_thiện để người chơi cay_cú hơn , hiện_tại các thao_tác nhảy rất dễ và nếu nhảy trượt thì cũng không sao . game hay kết_hợp với học thì được hơn",1.0,app
3196,toi hoc dot tieng anh len toi moi tai tro nay,toi hoc dot tieng anh len toi moi tai tro nay,0.0,app
3197,"nếu bạn nào mới tải game mà xuất hiện bảng gửi game thủ thì nên vào cài đặt -> cấp quyền truy cập cho game, làm xong rồi vào game lại sẽ được thôi. game hay, có nhiều event không chán, nhưng đôi lúc rất lag và hay bị thoát ra khi đang chơi. mong rằng sau này game sẽ khắc phục được.","nếu bạn nào mới tải game mà xuất_hiện bảng gửi game thủ thì nên vào cài_đặt -> cấp quyền truy_cập cho game , làm xong rồi vào game lại sẽ được thôi . game hay , có nhiều event không chán , nhưng đôi lúc rất lag và hay bị thoát ra khi đang chơi . mong rằng sau_này game sẽ khắc_phục được .",1.0,app
3198,không biết do da mặt mình nhạy cảm hay sao đó mà bị dị ứng nổi mụn còn nhiều hơn. hơi buồn,không biết do da mặt mình nhạy_cảm hay sao đó mà bị dị_ứng nổi mụn còn nhiều hơn . hơi buồn,1.0,cosmetic
3199,"giao hàng cực nhanh,  sản phẩm   được  đóng gói sạch sẽ","giao hàng cực nhanh , sản_phẩm được đóng_gói sạch_sẽ",0.0,cosmetic
3200,"sao cứ cài texture xong rồi, thoát ra vô lại là texture bị gỡ xuống vậy, sửa lại giúp với.","sao cứ cài texture xong rồi , thoát ra vô_lại là texture bị gỡ xuống vậy , sửa lại giúp với .",0.0,app
3201,"đặt giao hàng hoả tốc ngày hôm trước, đến mãi 20h ngày hôm sau mới gọi giao hàng trong khi địa chỉ giao hàng ghi rất rõ là cơ quan làm việc. chất lượng dịch vụ rất tệ","đặt giao hàng hoả_tốc ngày hôm trước , đến mãi 20h ngày hôm sau mới gọi giao hàng trong khi địa_chỉ giao hàng ghi rất rõ là cơ_quan làm_việc . chất_lượng dịch_vụ rất tệ",1.0,mobile
3202,bạn đăng nhập sai nên mới báo lôic để đăng nhập dễ hơn các bạn ấn vào tạo tài khoản trước sau đó đăng kí và bấm quay lại và đăng nhập email và mật khẩu giống đi như tạo tài khoản mà bạn đã tạo,bạn đăng_nhập sai nên mới báo lôic để đăng_nhập dễ hơn các bạn ấn vào tạo tài_khoản trước sau đó đăng_kí và bấm quay lại và đăng_nhập email và mật_khẩu giống đi như tạo tài_khoản mà bạn đã tạo,0.0,app
3203,"em chơi và cảm thấy rất  thích  game nhưng em đã phải tải game lại 2 lần rồi. lần một là em xoá nhầm, mặc dù có liên kết với tài khoản facebook nhưng em vẫn bị mất nick, không thể vào lại tài khoản cũ. em đã tạo ra một tài khoản khác để cày lai từ đầu, rất vất vả. lần xoá game 2 là không hiểu sao game không còn chạy  được  nx.... bài đánh giá đầy đủ","em chơi và cảm_thấy rất thích game nhưng em đã phải tải game lại 2 lần rồi . lần một là em xoá nhầm , mặc_dù có liên_kết với tài_khoản facebook nhưng em vẫn bị mất nick , không_thể vào lại tài_khoản cũ . em đã tạo ra một tài_khoản khác để cày lai từ đầu , rất vất_vả . lần xoá game 2 là không hiểu sao game không còn chạy được nx ... . bài đánh_giá đầy_đủ",1.0,app
3204,trai nghiêm tot,trai nghiêm tot,0.0,app
3205,"có hiệu  quả  tuỳ từng người. phù hợp với mụn bọc, mụn mủ tuổi dậy thì. nên mua bộ mini test thử, phù hợp rồi mua bộ fuL","có hiệu_quả tuỳ từng người . phù_hợp với mụn bọc , mụn mủ tuổi dậy thì . nên mua bộ mini test thử , phù_hợp rồi mua bộ fuL",0.0,cosmetic
3206,"sản phẩm đẹp, giao đúng ngày,  cỡ  rất vừa chân","sản_phẩm đẹp , giao đúng ngày , cỡ rất vừa chân",0.0,fashion
3207,phan mềm rất hay,phan mềm rất hay,0.0,app
3208,quá tệ ... giao hàng gì mà 2 chiếc 2 màu ...ko sao liên lạc đuoc voi bát cứ ai... lazada...cũng không duoc... cửa hàng  bán hàng cũng không đuoc luon...buồn quá,quá tệ ... giao hàng gì mà 2 chiếc 2 màu ... ko sao liên_lạc đuoc voi bát cứ ai ... lazada ... cũng không duoc ... cửa_hàng bán hàng cũng không đuoc luon ... buồn quá,1.0,fashion
3209,tại sao ứng dụng phải có mạng mới vào được vậy mỗi lần không có mạng không biết sử dụng như thế nào cả mong admin giúp đỡ.,tại_sao ứng_dụng phải có mạng mới vào được vậy mỗi lần không có mạng không biết sử_dụng như thế_nào cả mong admin giúp_đỡ .,1.0,app
3210,đẹp quá  cửa hàng  ơi chồng mình thích lắm,đẹp quá cửa_hàng ơi chồng mình thích lắm,0.0,fashion
3211,game như cẹc. lỗi tùm lum. hack code các kiểu. nạp tiền không bằng dùng code lậu. nếu khắc phục được thì bỏ bình chọn không thì cứ  1star   nhé. sập mẹ game cũng được,game như cẹc . lỗi tùm_lum . hack code các kiểu . nạp tiền không bằng dùng code lậu . nếu khắc_phục được thì bỏ bình_chọn không thì cứ 1star nhé . sập mẹ game cũng được,1.0,app
3212,khi cập nhật xong thì vào map sinh tồn hay sáng tạo đều không hề  được  nó cứ đứng yên tôi tưởng nó bị lỗi một chút thôi nhưng đã 4 ngày mà nó cứ thế . cập nhật lần này nhiều lỗi quá. chỉ có map bằng phẳng mới chơi  được  thôi. còn sinh tồn hay sáng tạo đều không  được . mong nhà sản xuất sửa lại lỗi game . nếu cứ... bài đánh giá đầy đủ,khi cập_nhật xong thì vào map sinh_tồn hay sáng_tạo đều không hề được nó cứ đứng yên tôi tưởng nó bị lỗi một_chút thôi nhưng đã 4 ngày mà nó cứ thế . cập_nhật lần này nhiều lỗi quá . chỉ có map bằng_phẳng mới chơi được thôi . còn sinh_tồn hay sáng_tạo đều không được . mong nhà sản_xuất sửa lại lỗi game . nếu cứ ... bài đánh_giá đầy_đủ,1.0,app
3213,hàng mới. fuL post. mới dùng thấy được,hàng mới . fuL post . mới dùng thấy được,0.0,mobile
3214,"mình mua cho chị gái, không biết có phải do da nhạy cảm không mà da mặt chị ấy bị mẩn đỏ lên sau khi sử dung. mình đang cầm về dùng thử rồi gửi lại đánh giá sau vậy. mua có 3 món đồ mà bị giao hàng làm 3 lần, nhận  được  2 món rồi, còn một món (theo lịch) sang tuần mới  được  giao","mình mua cho chị_gái , không biết có phải do da nhạy_cảm không mà da mặt chị ấy bị mẩn đỏ lên sau khi sử dung . mình đang cầm về dùng thử rồi gửi lại đánh_giá sau vậy . mua có 3 món đồ mà bị giao hàng làm 3 lần , nhận được 2 món rồi , còn một món ( theo lịch ) sang tuần mới được giao",1.0,cosmetic
3215,nhiều người nạp code lậu mà không sử lý. nhiều top nước nguỵ sinh viên gộp 70 71 72 dùng code lậu. game hay mà để nhiều lỗ hổng,nhiều người nạp code lậu mà không sử lý . nhiều top nước nguỵ sinh_viên gộp 70 71 72 dùng code lậu . game hay mà để nhiều lỗ_hổng,1.0,app
3216,iphone 5 của mình ios 10.3 không cài được ứng dụng này. ứng dụng chỉ sử dụng được cho những máy đời cao. mong nhà phát hành xem xét lại. cảm ơn,iphone 5 của mình ios 10.3 không cài được ứng_dụng này . ứng_dụng chỉ sử_dụng được cho những máy đời cao . mong nhà phát_hành xem_xét_lại . cảm_ơn,1.0,app
3217,"what anh exciting game! i yêu it. however, his game rất many advertisement. so, i rate một star. thật là một trò chơi tuyệt vời. tôi rất thích nó. nhưng, điểm đáng lo ngại ở đây là trò chơi này có quá nhiều  quả người cáo. chính vì như thế, tôi đánh giá   1star  .","what anh exciting game ! i yêu it . however , his game rất many advertisement . so , i rate một star . thật là một trò_chơi tuyệt_vời . tôi rất thích nó . nhưng , điểm đáng lo_ngại ở đây là trò_chơi này có quá nhiều quả người cáo . chính vì như thế , tôi đánh_giá 1star .",1.0,app
3218,admin can dự vào game mua thần tướng của game .công thành của những nước khác . còn quá vàng của top nước khác game nên sữa lỗi chứ admin như vày phá hết cân bằng game,admin can_dự vào game mua thần tướng của game . công thành của những nước khác . còn quá vàng của top nước khác game nên sữa lỗi chứ admin như vày phá hết cân_bằng game,1.0,app
3219,"trước đây mình rất thích mua hàng trên  cửa hàng E, nhưng ngày càng có những thay đổi mới cho nC và người mua. thông báo đơn 99k-150k-250k miễn phí vận chuyển, mà phải nhập mã mới  được . ủa là sao?v không có mã là không  được  miễn hay giảm phí vận chuyển r. vậy đừng thông báo nv. còn đèn flash sale thì toàn giá bán như  bình thường , ... bài đánh giá đầy đủ","trước đây mình rất thích mua hàng trên cửa_hàng E , nhưng ngày_càng có những thay_đổi_mới cho nC và người mua . thông_báo đơn 99k - 150k - 250k miễn_phí vận_chuyển , mà phải nhập mã mới được . ủa là sao ? v không có mã là không được miễn hay giảm phí vận_chuyển r . vậy đừng thông_báo nv . còn đèn flash sale thì toàn giá bán như bình_thường , ... bài đánh_giá đầy_đủ",1.0,app
3220,"phiên bản mới này bị lỗi, khi mình thêm câu hỏi, bấm vào nút ✓ ở phía trên bên phải màn hình khi đã nhập xong câu hỏi thì nó thông báo yêu cầu mình phải đăng nhập(trong khi mình đã đăng nhập từ trước đó), mình cũng đăng nhập theo yêu cầu, nhưng bấm vào đăng nhập thì nó lại trở về phần nhập câu hỏi, ... bài đánh giá đầy đủ","phiên_bản mới này bị lỗi , khi mình thêm câu hỏi , bấm vào nút ✓ ở phía trên bên phải màn_hình khi đã nhập xong câu hỏi thì nó thông_báo yêu_cầu mình phải đăng_nhập ( trong khi mình đã đăng_nhập từ trước đó ) , mình cũng đăng_nhập theo yêu_cầu , nhưng bấm vào đăng_nhập thì nó lại trở_về phần nhập câu hỏi , ... bài đánh_giá đầy_đủ",1.0,app
3221,"giao đúng sản phẩm, giao nhanh nữa cách có một ngày là có hàng","giao đúng sản_phẩm , giao nhanh nữa cách có một ngày là có hàng",0.0,cosmetic
3222," cửa hàng  đưa  sản phẩm  có ngày sản xuất 12019 ( nay tháng 92020) rồi, cảm thấy không hài lòng chút nào .","cửa_hàng đưa sản_phẩm có ngày sản_xuất 12019 ( nay tháng 92020 ) rồi , cảm_thấy không hài_lòng chút nào .",1.0,cosmetic
3223,sản phẩm dùng tốt,sản_phẩm dùng tốt,0.0,cosmetic
3224,thật sự thì mình thấy có vẻ như là ứng dụng trên rất hay và ý nghĩa của cả nước việt nam 🇻🇳cam ơn nhiều người dùng,thật_sự thì mình thấy có vẻ như là ứng_dụng trên rất hay và ý_nghĩa của cả nước việt nam 🇻 🇳 cam ơn nhiều người dùng,0.0,app
3225,đồ ăn đẹp lắm đó cảm ơn  cửa hàng  se ung hộ  cửa hàng ,đồ ăn đẹp lắm đó cảm_ơn cửa_hàng se_ung hộ cửa_hàng,0.0,fashion
3226,"sản phẩm nguyên seal, chất lượng thì khỏi phải bàn nữa rồi. mong may mắn từ  cửa hàng  để được quà tặng.🤩","sản_phẩm nguyên seal , chất_lượng thì khỏi phải bàn nữa rồi . mong may_mắn từ cửa_hàng để được quà tặng . 🤩",0.0,mobile
3227,sản phẩm cực tốt. chăm sóc khách hàng cực tệ!!,sản_phẩm cực tốt . chăm_sóc khách_hàng cực tệ ! !,1.0,cosmetic
3228,lần đầu tiên sử dụng sưa rửa mặt này luôn. vì nghe bảo phù hợp cho da mụn nên mua liền. sản phẩm tốt sẽ tiếp tục ủng hộ,lần đầu_tiên sử_dụng sưa rửa mặt này luôn . vì nghe bảo phù_hợp cho da mụn nên mua liền . sản_phẩm tốt sẽ tiếp_tục ủng_hộ,0.0,cosmetic
3229,"quá trình chơi tốt, nhưng  quả người cáo quá nhiều bắt đầu game cũng  quả người cáo giữa game cũng  quả người cáo cuối game cũng  quả người cáo, biết là phải có  quả người cáo, nhưng nó quá là nhiều khiến quá trình chơi không ổn chút nào.","quá_trình chơi tốt , nhưng quả người cáo quá nhiều bắt_đầu game cũng quả người cáo giữa game cũng quả người cáo cuối game cũng quả người cáo , biết là phải có quả người cáo , nhưng nó quá là nhiều khiến quá_trình chơi không ổn chút nào .",1.0,app
3230,kích hoath bảo hành giúp ạ,kích hoath bảo_hành giúp ạ,0.0,mobile
3231,"cây thứ 2 sử dụng rồi. màu lên đúng chuẩn. không khô môi lắm. xài đậm cỡ nào cũng không bị lố. hàng chất lượng, đóng gói ok.","cây thứ 2 sử_dụng rồi . màu lên đúng chuẩn . không khô môi lắm . xài đậm cỡ nào cũng không bị lố . hàng chất_lượng , đóng_gói ok .",0.0,cosmetic
3232, cửa hàng  kích hoạt máy hộ mình với,cửa_hàng kích_hoạt máy hộ mình với,0.0,mobile
3233,quần  quá  đẹp y hì giờ mặt nạ nên mua 😘😘😍,quần quá đẹp y hì giờ mặt_nạ nên mua 😘 😘 😍,0.0,fashion
