review,rating,complaint_label
"bao bì bẩn, giống như hàng tồn kho, nhắn tin vs shop nhưng shop đã chặn mình",1,1
"Chưa biết chất lượng sản phẩm như thế nào nhưng không có quà tặng, trong phiên live của Chị HaNa mấy bạn mua hàng coi kỹ trước khi đặt hàng chứ không dễ mắc lừa như mình, chơi chiêu với khách hàng, nếu đã không còn tặng quà nữa thì nên gỡ thống tin xuống chứ, à mà quên gỡ xuống thì ai mua nữa ai còn bị mắc lừa nữa😆",1,1
Bao bì/Mẫu mã:đóng hàng cẩu thả nhận thùng hàng mà k tin đc luôn như là đi xin chứ k phải đi mua Chất lượng sản phẩm:chưa biết  Mới nhận hàng nhưng cảm thấy rất bực bội hàng đóng gói cẩu thả móp méo chất lượng sản phẩm chưa biết thế nào mới nhìn bao bì thui là cảm thấy mất hết niềm tin... Cảm thấy người bán k cần bán Rất k hài lòng..,1,1
Mua kèm deal nhma hàng tới thì ko có deal đi kèm đâu á😬,2,1
"Công dụng:sấy tóc Bao bì/Mẫu mã:vỏ hộp bị móp méo nhiều, nhưng sản phẩm vẫn còn nguyên vẹn  Tóc dài nhưng sấy khô cũng khá nhanh, mẫu mã màu sắc đẹp, ko nghĩ màu đẹp như v",5,0
"Hàng đúng số lượng. Vở đẹp, bút viết cũng đẹp. Hàng khuyến mãi đầy đủ. Shipper nhiệt tình",5,0
"Chưa từng thấy chỗ nào đóng gói hàng kém tới mức như vậy. dán keo đầy miệng chai. có thể lấy bọc chống sốc quấn r dán keo đc mà nhỉ? bóc ra nham nhở keo dính tùm lum, tới mức xé cả bao bì mà băng keo còn chưa ra. khui hàng mà cáu điên",2,1
Ko tặng quà như quảng cáo,1,1
Mùi hương:thơm Công dụng:mỹ phẩm Dành cho da:mọi da  Sản phẩm tặng kèm đầy đủ sản phẩm đúng mô tả mà tem hướng dẫn chữ bé tí hi vọng shop sẽ cả thiện tem chữ to hơn,5,0
"Hình thấy mua 1 tặng 3 nhưng nhận ko thấy tặng gì hết, mọi người lưu ý",1,1
"Dưỡng ẩm:da kho Làm sáng da:duong sang  dưỡng ẩm tốt cho da với lại làm sáng da nhưng phải kiên trì xài, giao hàng nhanh",5,0
Hương vị:sữa có vị ngọt tự nhiên ngon dễ uống Bao bì:thiết kế hộp vuông nhỏ xink  hình ảnh mag tính chất nhận xu,5,0
"Săn sale giá rẻ. Thời gian giao hàng nhanh. Đóng gói chắc chắn. Dưỡng thể cấp ẩm, sử dụng lâu dài sẽ nâng nhẹ tông da. Nên mua. Video mang tính chất nhận xu.",5,0
"Độ trong suốt:trong suot nhin sang, de tray xuoc Chức năng cầm nắm:de truot nha  Cân nhắc trước khi mua nha! Mọi người chọn vĩnh viễn ko ố vàng hay ko chống sốc? Mình xài 1 tuần rồi mới quay lại viết đánh giá, ốp trơn tay dễ trượt khỏi tay, dính nước là luồng vô trong ốp bởi những lỗ xung quanh ốp! Rớt là trầy liền nha, ốp trầy xước liền khi va chạm! Đặc biệt khó gỡ! Đối với dòng ip 17 lúc gỡ dễ trầy, mình mang vào trầy viền muốn khóc..",2,1
Chất lượng sản phẩm:chất lượng sản phẩm ok Độ tuổi sử dụng:2 tuổi Bao bì/Mẫu mã:hàng móp méo  Hàng giao về móp méo. Như hàng cũ,2,1
"Phù hợp với loại da:mụn Công dụng:giảm mụn Mùi hương:matcha  ui sữa tắm mùi thơm cực luôn ấy, tắm để giảm mụn😭",5,0
"Để có quà tặng nhưng mua về k có quà nha mn, chưa hài lòng lắm nha.",2,1
Hương vị:thơm ngọt Bao bì/Mẫu mã:đẹp  Sữa ngon đóng gói cẩn thận giao hàng rất nhanh sẽ mua tiếp,5,0
"Gió:máy sấy yếu, chỉ có gió yếu đầu sấy còn đầu phía sau k có gió , mình đang gấp nên k thể chờ đổi hàng đc haizzz",2,1
"Thiết kế:thấy đẹp với tiện lợi Tốc độ:hum...chưa bít để xài đã Chế độ:2 chế độ linh hoạt nóng và lạnh nha  Âm thanh ồn nha mà vs giá này thì ko đòi hỏi, săn đc rẻ :>  Mới bật lên xài cháy nghe mùi khét, nhựa ngay phần gấp ra cái gì vàng á, mùi nhựa nó xộc lên ối giồi ôi luôn mô :))",1,1
Mình nhận đc hàng oy . nhưng mà bảo có quà mà ko đc qua hoi buồn a.,4,0
"Lợi ích:chăm sóc cơ thể Bao bì:ok Hương thơm:ok  Đóng gói cẩn thận, sản phẩm như mô tả, shop gió đúng số lượng và phân loại",5,0
"giao hàng nhanh, sản phẩm như hình, mùi vị này ngọt dễ chịu dễ sử dụng mình cũng dùng cùng với bé luôn",4,0
"nhận hàng mình thất vọng cực kỳ, mũ dán form xấu đội lên kì lắm. Mọi người cân nhắc khi mua nhé",1,1
"Mềm mịn:mềm mại Làm sạch:làm sạch tốt Tạo bọt:tạo bọt nhiều  Thấy đánh giá tốt nhiều nên yên tâm với chất lượng sản phẩm. Gói hàng đc bọc cẩn thận, bao bì mẫu mã đẹp. Tks shop.",5,0
"Sản phẩm chất lượng tốt, đóng gói cẩn thận, giao hàng nhanh, dùng rất ổn, đúng như mô tả, giá hợp lý, sẽ tiếp tục ủng hộ shop lâu dài.",5,0
"Hình ảnh mang tính chất minh họa, chất lượng tốt, biết thẳng 5 sao",5,0
"Sữa đặc cao cấp  Cô gái Hà Lan uống cà phê Sữa rất ngon, shop đóng gói cẩn thận,  giao sale tốt",5,0
"Nhận hàng mở ra xài thử liền, cảm nhận ban đầu là mùi thơm dễ chịu, kết cấu đặc vừa đủ dễ tán thẩm thấu nhanh không gây bết rít. Quá ok",5,0
shop uy tín - hàng ok  giao đúng - đủ sản phẩm che tên đỡ ngại  đã mua vài lần khi nào hết lại mua tiếp :),5,0
Tôi rất hài lòng với dịch vụ và chất lượng các bạn mang tới 💚💚💚💚 Chúc các bạn buôn may bán đắt 😘😘😘,1,1
bảo 1 tặng 1 nhưng giao mỗi 1 týp,1,1
Không hề có hàng tặng kèm như quảng cáo,1,1
"Giao thiếu , gửi clip kêu đợi 48h , gần hết 48h hỏi thì kêu đợii tiếp. Hỏi đợi tới chừng nào thì cứ báo khi nào có thông tin thì trả lời. Hẹn thì phải có thời gian cụ thể , shop cứ hẹn không có thời gian không biết có phải để hết thời gian đánh giá không.",1,1
Đã mua nhiều lần bé mình bé gái nên uống chỉ tăng 1-2 lạnh thui sữa ngọt vừa,5,0
Hương thơm:dễ chịu Độ lưu hương:tùy cơ địa Chất lượng:ok,5,0
Kể cả không cồn vẫn cay súc xong lần 1 làm bong hết niêm mạc miệng,2,1
Hàng check in mã vạch không ra thông tin cập nhật. Chắc hàng giả rồi . Trên hộp sữa thì lại bị xé như này. Sợ shop luôn chắc trúng hàng giả,1,1
Khbt sp như thế nào dùng oke kh hay khiến đầu thành cái j nhưng trước hết đã chán ngay từ việc đóng gói sp cái nắp còn bị bẩn khbt phải hàng chính hãng kh 😌 chủ shop cũng chưa đc nhiệt tình lắm,2,1
Này bị kẹt k lấy dk..khi lấy ra thì như này sao nghe dk.nt thì shop k TL.chán shop . có 0 sao là tui chấm lun....mail mà quá thất vọng nặng nề.,1,1
"Kiểu dáng:đẹp Chất lượng:tốt Hương vị:ngon  Hàng đóng gói cẩn thận. Giao hàng nhanh. Gửi sữa cận date chỉ còn 2 tháng, thương hiệu lớn mà bán hàng nhanh hết hạn, trong khi những hãng sữa khác gửi hàng hạn sử dụng tận 6 tháng. Shop coi lại cách bán hàng ra thị trường.",1,1
"Giá hơi cao ,đóng gói hàng cẩn thận, giao hàng nhanh",2,1
"Bao bì:đẹp Kinh nghiệm sử dụng:đợi tóc khô bớt r hả xài  Sp tốt, giao hàng nhanh, sẽ ủng hộ lần sau, hình ảnh mang tính chất nhận xu",5,0
Hương vị:ok Bao bì/Mẫu mã:ok  Hàng ok giống như shop quảng cáo nhé. Hình ảnh chỉ mang tính chất nhận xu thôi ạ. Ahihi,5,0
Mới xài 2 ngày thấy ok nha mọi người rửa mềm không có bị rát mặt mình chỉ xoa vừa vừa thôi cũng thấy sạch sáng còn lâu dài thì không biết nha ok,5,0
Tai nghe bên phải không có tiếng. Chat với shop cả buổi chiều không đổi cho cái mới..!,1,1
Làm đẹp:loại da Bao bì:ok Kinh nghiệm sử dụng:chưa sd  Mua 1 tặng 1 mà kh thấy tặng cái gì hết 😀 chưa sd nên chưa biết sao,2,1
Độ mỏng:dc Hương thơm:thowm Chất lượng:cofn mùi cao su  Xài rất thích rất ấm và nóng ngiu e khoái,5,0
"Đóng gói không cẩn thận làm chai dầu gội bị gãy vòi bơm, đổ hết dầu ra ngoài",1,1
"Bao bì/Mẫu mã:bị rách, nhàu nát",2,1
Xơ bông:raats xow  tưởng rẻ chứ cũng k hề rẻ bông gì vừa mỏng vừa xơ chê,2,1
"Kinh nghiệm sử dụng:nhieu nam Làm đẹp:sang da Hương thơm:thom nhe  Xaid loại này lâu rồi rất thích nhéthank shop, mua giùm cho bạn bè nữa",5,0
"Đóng gói tệ, móp méo nhìn hộp hàng chán",2,1
Sản phẩm đúng với mô tả  Mùi thơm dịu dễ chịu lắm nha Dùng okla nhé mn,5,0
"mua nhiều lần nhưng lần này rất tệ, sản phẩm ko được bảo quản tốt, móp méo, gỉ sét và còn dính cái j nhớt nhớt như xà bông",2,1
Lừa đảo! Không hề có quà tặng!,1,1
"Hàng cận date không thông báo với khách, đã mua vài lần trên này nhưng nếu tình trạng thế này chắc m sẽ suy nghĩ lại",1,1
hàng ok nha. thơm mùi dầu dừa. nhưng không quá nồng. súc miệng ok nha. tẩy tế bào chết cũng ok luôn. 10đ. giao nhanh. đóng gói kỹ lưỡng. còn được tặng bao lì xì,5,0
"Mùi hương:thơm Tính năng:sạch Chất lượng:ok  Giao hàng nhanh Kỳ này shop tặng chai nước sát khuẩn Và bịt xà bông thơm Okela,  Sẽ tiếp tục ủng hộ shop.",5,0
Hàng k như thực tế.quảng cáo tặng tẩy trang nhung k có.k mua lại,1,1
"Chất lượng sản phẩm:tốt Độ tuổi sử dụng:trẻ 1-3 tuổi Bao bì/Mẫu mã:thông tin đầy đủ  Vị vani thơm dễ uống, thấy bé uống cũng hợp nên sẽ ủng hộ thêm nữa",5,0
"kem thơm nhắm, thấm nhanh, ko bị quá dính, giá siêu rẻ nên mua nha",5,0
"đặt tận 2 chai 1,4kg mà cả 2 đều không có quà tặng.nếu ko có quà tặng thì thay hình đại diện sản phẩm đi.hãng lớn mà lằm ăn trò mèo quá",2,1
"Hương thơm:k biet Kinh nghiệm sử dụng:chua dung bao gio Lợi ích:chiu  Đặt 2 đơn khác nhau thì shop gộp vào đóng gói thành 1 đơn. Ship mang tới tưởng nhầm hàng . Đã thế đặt kcn dưỡng sáng và cấp ẩm thì đi gửi cái kiềm dầu. Nhắn cho shop thì kêu ko hỗ trợ đổi hàng, làm ăn quá vớ vẩn, gửi sai hàng nhưng ko hỗ trợ đổi. Người ta đặt 2 đơn kcn và dầu xả tóc thì tự ý gộp vào thành 1 đơn. Gửi sai hàng thì ko hỗ trợ đổi cho khách hàng, nhắn tin thì hết nv này đến nv khác kêu hỗ trợ rồi chẳng giải quyết cho. Shop làm ăn kiểu này tốt nhất nghỉ bán luôn đi. Ko khác gì lừa đảo đâu",1,1
Mẹo:đưa ko đúng hàng đã chọn buồn,1,1
"Bình bẩn, ban đầu giao hàng bình bị lỗi, lúc sau giao lại bình khác vẫn bẩn như ban đầu :))) bình mới đổi về túi giấy bên trong còn bị rách, đáy bình bị trầy xước và hộp bình bị cậy mở rách bên trong. Sản phẩm thì tệ nhưng bù lại dịch vụ chăm sóc khách hàng lại khá tốt. Nhưng cái khách hàng cần trọng tâm vẫn nằm ở sản phẩm chính, shop nên cải thiện khâu kiểm tra quy trình đóng gói sản phẩm chỉnh chu hơn để tránh gặp tình trạng bình hỏng rồi lại phải đem đổi bình khác cho khách, mất thời gian và tâm trạng của khách hàng.",2,1
"Không chống trầy, ốp cứng dễ gãy, k xứng với mức tiền bỏ ra, k nên mua điều quan trọng nhắc 3 lần: k nên mua, k nên mua, k nên mua. QUÁ THẤT VỌNG",1,1
"Dán k dính, sản phẩm tào lao, bao bì đẹp, lỗi, k nên mua, sau khi mua tặng người yêu bị đòi chia tay",1,1
"Mua hàng tại cửa hàng này, một trải nghiệm chỉ có thể diễn tả bằng hai từ: “tồi tệ”  Đây là lần đầu tiên, và chắc chắn cũng là lần cuối cùng, tôi đặt mua hàng từ cửa hàng này. Rõ ràng, tôi mua combo 2 chai 500ml và được quảng cáo tặng kèm 1 chai nhỏ. Nhưng khi về đến nhà, kiểm tra lại hàng mới biết họ đã “quên” mất một chai 500ml.  Đáng nói hơn là cách xử lý của bộ phận hỗ trợ. Sau khi tôi báo cáo sự cố này, phải mất tới 4 ngày họ mới đưa ra câu trả lời vô trách nhiệm đến mức khó tin. Họ khẳng định đã giao đủ hàng và đổ lỗi hoàn toàn cho khách hàng vì đã không ""đồng kiểm"".  Thật không thể hiểu nổi cách làm việc của họ! Cửa hàng này đã biến việc thiếu hàng của mình thành một bài học về sự bất cẩn của khách. ""Tiền mất tật mang"", thôi thì coi như tháng 7 âm lịch này tôi đã làm từ thiện cho sự thiếu chuyên nghiệp của họ. Một trải nghiệm mua sắm thực sự tệ hại!",1,1
"24 bịch mà hàng giao đến tay mình thủng 2 bịch, quá chán nhưng cũng chấp nhận, ngại đổi",1,1
Sữa thơm ngon bổ rẻ. Giao hàng nhanh chóng. Có kèm quà tặng. Chất lượng,5,0
"Chất lượng sản phẩm:tốt Tính năng nổi bật:nghe  Sản phẩm ổn, mình ko dùng thường xuyên nên mua giá này, sp tốt, giao đủ.",5,0
"Ổn, sài thích lắm, nên mua, giá cả học sinh viên nên mua nha mn ơi",5,0
Không hài lòng dùng bth,2,1
Đâu gội thơm sản phẩm của bé đáng tin dùng được tặng thêm chai tắm gội bé ok nha,5,0
"Sữa đểu, không thủng tí nào mà phồng lên như sắp nổ. Bốc mùi chua thối, nt cho shop thì ko giải quyết",1,1
"Sản phẩm đúng mô tả,đóng gói kỹ càng,giao hàng đúng thời hạn,sẽ tiếp tục mua tiếp những lần sau và những lần sau này nữa,và những lần kế tiếp nữa",5,0
"Độ tuổi sử dụng:4 tuổi Chất lượng sản phẩm:ok Bao bì/Mẫu mã:chắc chắn  Shop giao hàng ko tặng kèm quà nguyễn mãi như trên order, shop vui lòng liên hệ gửi bổ sung quà cho mình nha.",1,1
"Giao hàng nhanh đóng gói cẩn thận sẽ tiếp tục ủng hộ shop ,. Giao hàng nhanh đóng gói cẩn thận sẽ tiếp tục ủng hộ shop ,....hi vọng hợp với da",5,0
Mùi hương:Thơm nhẹ Đối tượng sử dụng:trẻ em Chất lượng sản phẩm:rất ok  Săn đúng giờ nên được thêm cả chai 1000ml luôn thành ra chỉ còn chưa đến 100k cho 1 chai 1000ml,5,0
"Mua lại lần thứ n lần rồi. Tác dụng làm sáng tốt, mấy nốt thâm mụn của mình mờ cũng nhanh Giao nhanh, đóng gói ổn, hay có ctr sale",5,0
Hương vị:Xóm nên xem lại cách đóng hàng nha à hộp móp tùm lum mà giao tới cho khách hàng ạ,2,1
"Bao bì/Mẫu mã:Dỏm, bị xì, trào sữa ra ngoài, mở thùng toàn kiến. Khiến nhà toàn con kiến Hương vị:Chưa chắc ổn vì bị xì bịch sữa mà  Chăm sóc khách hàng thì Lười và tào lao. Giao hàng thì lâu. Có chuyện về Sp thì kiu trả hàng rồi chờ shoppee trả tiền. Ủa, vậy là chăm sóc dữ chưa? Nếu tốt là auto có địa chỉ á, gửi lại bịch Cho mình biết shop muốn xử lý sao? vẹn ko bị bể chứ. Mắc gì hành khách hàng theo quy trình hoàn tiền",1,1
"2 quà nhưng Chỉ nhận đc 1 quà tặng, và khi nhận hàng thì hộp serum bị bóc đáy, serum rời ra khỏi hộp.",2,1
"Sp tốt lắm nha mn. Bao bì đóng gói đẹp, chắc chắn ko có j đe chê hợp giá sv",5,0
sản phẩm ok nha hình thức khá là đẹp cách nhiệt cũng ổn đáng mua nha mng,5,0
"Độ bền:ok Chống bụi:ok Khả năng dán:ok  sản phẩm ok dán đẹp, dễ dán, đóng gói tốt giao hàng nhanh. Có dịp sẽ ủng hộ tiếp, hình mang tính minh hoạ thôi nha mấy ní.",5,0
"Chất liệu:thun co giãn, mỏng mát. Màu sắc:như qc Kích cỡ:vừa vặn  Hàng đã dùng nên lười chụp. Chất lượng thì xịn nha. Chất vải mềm mỏng mịn, mặc thoải mái, in ấn chữ nét đẹp. Nói chung là ưng. Nên mua. Giá rẻ. Ổn áp.",5,0
Đóng gói không cẩn thận sữa đổ hết ra. Thủ tục trả hàng hoàn tiền không phù hợp.,1,1
"Bao bì:đúng mẫu, đẹp Mẹo:dễ sử dụng Kinh nghiệm sử dụng:dễ dùng  Giao hàng nhanh, đúng mô tả, ship thân thiện",5,0
"Đợt này hàng cũ lại còn bị móp méo, nhờ shop kiểm tra lại ,đóng hàng cẩn thận hơn trước khi gửi đi ạ",1,1
"Đặt hàng lần 1 đc ctkm có deal 257k/1t và tặng kèm balo. Nhưng shop ko giao hàng. Đặt lần 2 với giá 297k và ko có quà tặng kèm lúc này mới giao hàng đi. Ko 1 lời giải thích, quá kém!!",1,1
Chất lượng sản phẩm:hàng này mua 4 lần rồi mà vẫn bền Đúng với mô tả:hàng tốt nên mua,5,0
Mình mới sd lần đầu nên cũng ko có đánh giá gì. Manh tc nhận xu nè,5,0
Hình ảnh chỉ mang tính chất nhận xu. Giao hàng chậm . Gần 7 ngày mới nhận đc  chắc do gần tết,5,0
Đặt combo 2 hộp mà không được tặng quà như quảng cáo. Shop không uy tín cho lắm!!,1,1
Phù hợp với loại da:phù hợp Mùi hương:nhẹ nhàng Công dụng:￼ trắng sáng chống nắng  ￼ mình biết shop này đã lâu và mua rất nhiều lần nên tin tưởng cứ hết là mua xài cũng ổn định cũng ok,5,0
"Xài r quay lại đánh giá  Sản phẩm kinh hãi như nhiều cmt 1* Thấy quảng cáo dành cho da gàu nấm , xài lần 1 mảnh da tróc , lên mũ . Nghĩ là do mấy nay k xài dầu gội thuốc nên xài lại . Đỡ đỡ nên sử dụng típ vì gội thuốc tóc bị khô , gội lần 2 lên mũ và mảng da tróc như lần 1 . Tệ kinh",1,1
"Chất lượng sản phẩm:ok Bao bì/Mẫu mã:đẹp Độ tuổi sử dụng:trên 2t  Sản phẩm tốt, giao hàng nhanh. Nhưng đặt sữa có quà tặng shop k gửi về.",1,1
"hình ảnh đính kem được tặng , đặt hàng ngày 15 ( km từ 14-17) vậy khi hết hàng KM shop không có cảnh báo để khách hàng biết ? ghi chú là ktra giỏ hàng trước khi đặt hàng , k kèm cảnh báo thì những khách hàng mới làm sao biết được là hết KM?",1,1
"Bao bì/Mẫu mã:mới Hương vị:dc  Đóng gói kém chất lượng, mua 5 lần hết 4 lần chảy ! Nên xem lại cách đóng gói.. góp ý thật Ai mua thì lưu ý chứ đặt gần 1 tháng mới dc..",1,1
"Hàng đóng gói quá sơ sài, ọp ẹp, kem dưỡng còn k có cả vỏ hộp, giao hàng lâu",1,1
"Kem dưỡng thơm, mịn, rẻ, date xa. Dưỡng ẩm ổn, đặt cận tết mà ship vẫn kịp :)))",5,0
Mẹo:loại này thì ok Bao bì:đẹp Hương thơm:bac hà  Sản phẩm đăng nói 1tặng1 mà giao có 1 chai xì bông... làm ăn gì không quy tính.né shop này nha...,1,1
Tính ra mua chưa nổi 1 tháng 🙂 sấy đc đúng 2 lần đến hôm nay lần t3 đang sấy thì k sấy đc nữa luôn như video mình quay kia cắm điện k chạy. Tính mua mang đi học xa cũng may test trc k mang đi hỏng cũng k dùng đc. Dùng đc đúng 2 lần ngon lành đúng của rẻ thì k bền. Mọi ng cân nhắc trc khi mua.,1,1
"Đóng thì rõ đẹp mà mở ra thì bị sứt sẹo thế này, K biết chất lượng sẽ thế nào?",1,1
Màu sắc đẹp ý mih sài nhìu máy sấy  thấy loại đc lắm ý,5,0
"Hàng bị móp méo, lớp vỏ lọ KCN bị trầy xước",2,1
"mn người mua hàng nhớ cẩn thận , mình mua không nhận đc quà tặng , vì hông thấy hướng dãn chọn deal sốc ,nếu có mua thì nên liên hệ shop trước đừng để như mình nhận hàng khui ra mới thấy thiếu, nt shop thì shop bảo phải chọn deal kèm trong khi  shop bán trên video và live thì hông hề có mục chọn deal kèm.",1,1
"Đóng gói k chắc chắn, sữa bị bục.",1,1
Đã dùng 1 lần cũng thấy OK. Mua giá giảm hơn ban đầu ngăn rụng tóc tốt,5,0
"Mình đã nhận được hàng sau vài ngày đặt, shop đóng gói rất cẩn thận, sản phẩm không bị móp méo hay trầy xước. Hàng đúng như mô tả và hình ảnh trên shop. Chất lượng sử dụng khá tốt, phù hợp với giá tiền. Nhân viên shop trả lời tin nhắn nhanh và tư vấn nhiệt tình. Mình rất hài lòng và sẽ tiếp tục ủng hộ shop trong những lần mua sau.",5,0
Vận chuyển hàng móp méo,1,1
"Sản phẩm rất chất lượng, đáng giá với giá tiền. Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận. Chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng",5,0
"Thơm, nhanh bết, rụng tóc, khô, cứng tóc",1,1
"Chất lượng sản phẩm:sản phẩm chất lượng Độ tuổi sử dụng:mọi độ tuổi  Đóng gói cẩn thận, giao hàng nhanh. Kem thơm và thấm nhanh",5,0
"Cho mình hỏi là hàng tặng đâu rồi shop, với cái thùng thì tan nát luôn bọc chóng sốc còn ko đc bơm nữa",2,1
"Đóng gói k cẫn thận, móp méo, kém chất lượng.. sẽ k mua nữa",1,1
"Chất lượng sản phẩm:ok Tính năng nổi bật:ok  nói chung là xài ổn áp, tui thấy shop bán đồ xài bền, ok sẽ ủng hộ shop tiếp nhe hehe",5,0
"Bao bì:Lỗi  Lần trước đặt ok nên mới đặt lại, mà lần này như biết là sản phẩm bị lỗi, hỏng nên shop mới bọc sẵn túi nilon để dung dịch chảy ra cũng ko ảnh hưởng bên ngoài, chưa kể đầu nắp ấn còn hỏng như trong video kia (chai hiện tại dùng nắp vẫn chắc chắn ko bị làm sao và cũng ko có lớp túi nilon như lần này). Này là biết sản phẩm lỗi nhưng vẫn đóng hàng ship cho khách vì lớp bọc và hộp bên ngoài vẫn nguyên vẹn ko có bị gập hay nát.",1,1
Lợi ích:sản phẩm này mih dùng ht tuýp t3 r và ms mua tuýp thứ 4 đây nên khỏi bàn cãi Hương thơm:không có Bao bì:đẹp  srm loại da dầu mụn có những hạt nhỏ nhỏ li ti giúp làm sạch da rất tốt. mih dùng thấy đỡ mụn lắm nha. mn có mua thì thêm vào giỏ hàng r bấm mua kèm deal sốc để chọn quà nha chứ kh là kh có lại đánh giá 1sao tội shop,5,0
Sau 7 ngày sd thì đây là sản phẩm không dành cho tôi.,2,1
"Giao hàng nhanh đặt ngày 6/6 là 2 ngày nhận được, gói hàng cẩn thận",5,0
"Shop để quảng cáo mua hàng đc tặng thêm sản phẩm nhưng khi mình đặt thì lại ko có sản phẩm tặng. Mình mua của shop trước đó mấy lần rồi, nhưng lần này  thật sự thất vọng. Nếu ko có sp tặng thì đừng quảng cáo lừa dối khách hàng",1,1
"Hình ảnh và video chỉ mang tính chất nhận xu, giao hàng nhanh, đóng gói cẩn thận",5,0
Hãng giao hàng gói rất sơ sài! Không hề có chống shock. Chỉ gói 2 thùng lại với nhau bằng màng co bình thường. Một số bịch trong thùng bị bể. Sau vài ngày mình mới phát hiện ra do có mùi chua. Nói chung mình sẽ ko mua sữa của hãng trên shopee nữa! Rất thất vọng về cách xử lý huỷ đơn và cách gói hàng của shop,1,1
"Bán hàng kèm quà tặng quá lươn lẹo, 1 là tặng 2 là không.",1,1
"Mùi hương:thom Phù hợp với loại da:mọi loại da Công dụng:dưỡng ẩm, dưỡng trắng  Shop đóng gói không kĩ lắm, hộp bị móp méo hết trơn. Lúc mình bóc ra thì dán băng dính để cổ định phần nắp ấn và thân để kem không bị phun ra nma nó vẫn trào. Phần thân nắp thì khi ấn xuống nó vẫn bị dính kem tiếp, dù trước đó đã lau rồi. Chất kem thì bết, không tan trong da như sản phẩm vaseline trước mình dùng trong tuýp, mình không biết là do chai thì như vậy hay như nào",1,1
Mùi hương:cay Làm sạch:cay  Cay xè chảy nước mắt mà quảng cáo là không cay,1,1
"Hương thơm:nhẹ  Chất lượng thì không cần bàn cãi rồi, quá tốt, tôi đã mua đến chai thứ 3 rồi",5,0
Bảo 1 tặng 1 mà ko có,1,1
"Giao hàng nhanh, vải mát mềm mịn thoải mái nên mặc nhỏ hơn 1 size chắc là nó sát còn ai thích thoải mái thì mặc đúng size",5,0
"Mùi hương:hơi dính trên da dầu nhưng thấm nhanh mỏng nhẹ Công dụng:chống nắng Dành cho da:da thường  Chất lượng sản phẩm tuyệt vời, sản phẩm giao hàng nhanh chóng",5,0
Shop giao ko có quà tặng đi kèm,2,1
"Đóng hàng như cái đồ rồ,chảy hết cả dầu, ủ tóc thì vặn nắp cũng   kênh",1,1
"Mùi hương:dc Chất lượng sản phẩm:ok Đối tượng sử dụng:0m~  Chủ yếu nhận xu thôi , cũng không biết nói gì không biết nữa nhưng mà nhận xu hahahaa",5,0
"Sữa đổ ra hết cả bịch. nt shop, chỉ đưa phương án hoàn hàng. Sữa bê bếch vậy rồi bảo khách hàng đóng gói kiểu gì",2,1
"Shop giao hàng siêu nhanh, bông dùng rất tốt không bị rát da mặt sẽ mua lại",5,0
Ok nma về đến nơi hộp phấn tan nát,2,1
K bt có phải do sữa hay k mà uống lần nào cũng đều bị tê rát lưỡi,2,1
"Về đến tay thấy gãy luôn vòi, sữa tắm bị đổ ra, mặc dù đóng gói khá cẩn thận, giao nhanh, mua lúc sale rẻ, sữa tắm thơm",2,1
Mẹo:quá tệ nhận hàng về vô cùng bực Lợi ích:mất oan tiền Kinh nghiệm sử dụng:quảng cáo ghi 1 hộp 10 miếng ship về thất vọng. Xem như mất oan 1 lần không có lần sau. Chắc chi shop ít người mua. Mong ai đọc đc đánh giá này đừng mua của shop nữa tệ vô cùng,1,1
"Tóc mượt:mượt Tóc suôn:suôn Hương thơm:thơm lắm luôn  nên mua nha giúp tóc mượt, suôn, thơm lắm luôn",5,0
Shop chuẩn bị hàng nhanh Đóng gói sản phẩm đầy đủ và cẩn thận Sản phẩm giống như mô tả Cám ơn shop nhiều nha,5,0
Làm đẹp:làm sạch da ngừa mụn Mẹo:không có mẹo gì  Giao hàng nhanh vô cùng tận,5,0
"Mùi hương:bạc hà Công dụng:sạch răng  Mua loại ko cay cho dễ súc, shop giao nhanh, 5 sao",5,0
"Đây là lần thứ 2 mua lại shop, lần đầu Okie bao nhiêu lần 2 thất vọng bấy nhiêu. Đóng gói kiểu cho có, đổ chảy tùm lum. Đem đi rửa xong cảm thấy nhẹ tay lấy dt bật flash rọi thử bình chỉ có dung tích 1/2. Nt hỏi shop, shop bảo do thiết kế rỗng như vậy. Rỗng thì cũng 1/4,1/5 bình. Có đời nào sp hãng làm rỗng tới 1/2 vậy? So dung tích thực với bình 500ml tặng kèm chỉ nhỉnh hơn 1 xíu.  Đúng kiểu cắt xén 😅",1,1
"Mình xịt thử thấy phồng tóc nhanh, không có bị bột trắng khi xịt lên. Nhưng mùi nồng quá.",5,0
"Ship hàng siêu nhanh nhẹn, mùi dịu nhẹ dễ chịu, dùng phê thì phải biếtttttt",5,0
Đóng gói quá tệ . Mở nhẹ là bung keo ra luôn . Keo dán có bao nhiêu tiền đâu cũng không dán chắc chắn cho người ta được,2,1
Tối hôm qua đặt cái này cũng ok lắm mọi người ơi xài đi ok ok lắm ừ,5,0
"Dép nhẹ, đi êm chân. Đep dép lên trông xinh xỉu. Form này mình thấy đẹp. Đánh giá 10 sao hihi",5,0
"Ảnh+video nhận xu shop vận chuyển nhanh cực,dùng hết sẽ quay lại",5,0
